0.8,-2,-20
0.8,-1.6,-15
0.8,-1,-10
0.8,-0.6,-5
0.8,0.2,5
0.8,0.4,10
0.8,0.6,15
0.8,0.8,20
0.8,1,25
0.8,1.4,30
0.8,1.6,35
0.8,1.8,40
0.8,2,45
0.8,2.2,50
0.8,2.6,55
0.8,2.8,60
0.8,3,65
0.8,3.2,70
0.8,3.4,75
0.8,3.8,80
0.9,-5.8,-60
0.9,-5.4,-55
0.9,-4.8,-50
0.9,-4.4,-45
0.9,-4,-40
0.9,-3.4,-35
0.9,-3,-30
0.9,-2.4,-25
0.9,-2,-20
0.9,-1.6,-15
0.9,-1,-10
0.9,-0.6,-5
0.9,0.2,5
0.9,0.4,10
0.9,0.6,15
0.9,0.8,20
0.9,1,25
0.9,1.4,30
0.9,1.6,35
0.9,1.8,40
0.9,2,45
0.9,2.2,50
0.9,2.6,55
0.9,2.8,60
0.9,3,65
0.9,3.2,70
0.9,3.4,75
0.9,3.8,80
1,-5.8,-60
1,-5.4,-55
1,-4.8,-50
1,-4.4,-45
1,-4,-40
1,-3.4,-35
1,-3,-30
1,-2.4,-25
1,-2,-20
1,-1.6,-15
1,-1,-10
1,-0.6,-5
1,0.2,5
1,0.4,10
1,0.6,15
1,0.8,20
1,1,25
1,1.4,30
1,1.6,35
1,1.8,40
1,2,45
1,2.2,50
1,2.6,55
1,2.8,60
1,3,65
1,3.2,70
1,3.4,75
1,3.8,80
1.1,-5.8,-60
1.1,-5.4,-55
1.1,-4.8,-50
1.1,-4.4,-45
1.1,-4,-40
1.1,-3.4,-35
1.1,-3,-30
1.1,-2.4,-25
1.1,-2,-20
1.1,-1.6,-15
1.1,-1,-10
1.1,-0.6,-5
1.1,0.2,5
1.1,0.4,10
1.1,0.6,15
1.1,0.8,20
1.1,1,25
1.1,1.4,30
1.1,1.6,35
1.1,1.8,40
1.1,2,45
1.1,2.2,50
1.1,2.6,55
1.1,2.8,60
1.1,3,65
1.1,3.2,70
1.1,3.4,75
1.1,3.8,80
1.2,-5.8,-60
1.2,-5.4,-55
1.2,-4.8,-50
1.2,-4.4,-45
1.2,-4,-40
1.2,-3.4,-35
1.2,-3,-30
1.2,-2.4,-25
1.2,-2,-20
1.2,-1.6,-15
1.2,-1,-10
1.2,-0.6,-5
1.2,0.2,5
1.2,0.4,10
1.2,0.6,15
1.2,0.8,20
1.2,1,25
1.2,1.4,30
1.2,1.6,35
1.2,1.8,40
1.2,2,45
1.2,2.2,50
1.2,2.6,55
1.2,2.8,60
1.2,3,65
1.2,3.2,70
1.2,3.4,75
1.2,3.8,80
1.3,-5.8,-60
1.3,-5.4,-55
1.3,-4.8,-50
1.3,-4.4,-45
1.3,-4,-40
1.3,-3.4,-35
1.3,-3,-30
1.3,-2.4,-25
1.3,-2,-20
1.3,-1.6,-15
1.3,-1,-10
1.3,-0.6,-5
1.3,0.2,5
1.3,0.4,10
1.3,0.6,15
1.3,0.8,20
1.3,1,25
1.3,1.4,30
1.3,1.6,35
1.3,1.8,40
1.3,2,45
1.3,2.2,50
1.3,2.6,55
1.3,2.8,60
1.3,3,65
1.3,3.2,70
1.3,3.4,75
1.3,3.8,80
1.4,-5.8,-60
1.4,-5.4,-55
1.4,-4.8,-50
1.4,-4.4,-45
1.4,-4,-40
1.4,-3.4,-35
1.4,-3,-30
1.4,-2.4,-25
1.4,-2,-20
1.4,-1.6,-15
1.4,-1,-10
1.4,-0.6,-5
1.4,0.2,5
1.4,0.4,10
1.4,0.6,15
1.4,0.8,20
1.4,1,25
1.4,1.4,30
1.4,1.6,35
1.4,1.8,40
1.4,2,45
1.4,2.2,50
1.4,2.6,55
1.4,2.8,60
1.4,3,65
1.4,3.2,70
1.4,3.4,75
1.4,3.8,80
1.5,-5.8,-60
1.5,-5.4,-55
1.5,-4.8,-50
1.5,-4.4,-45
1.5,-4,-40
1.5,-3.4,-35
1.5,-3,-30
1.5,-2.4,-25
1.5,-2,-20
1.5,-1.6,-15
1.5,-1,-10
1.5,-0.6,-5
1.5,0.2,5
1.5,0.4,10
1.5,0.6,15
1.5,0.8,20
1.5,1,25
1.5,1.4,30
1.5,1.6,35
1.5,1.8,40
1.5,2,45
1.5,2.2,50
1.5,2.6,55
1.5,2.8,60
1.5,3,65
1.5,3.2,70
1.5,3.4,75
1.5,3.8,80
1.6,-5.8,-60
1.6,-5.4,-55
1.6,-4.8,-50
1.6,-4.4,-45
1.6,-4,-40
1.6,-3.4,-35
1.6,-3,-30
1.6,-2.4,-25
1.6,-2,-20
1.6,-1.6,-15
1.6,-1,-10
1.6,-0.6,-5
1.6,0.2,5
1.6,0.4,10
1.6,0.6,15
1.6,0.8,20
1.6,1,25
1.6,1.4,30
1.6,1.6,35
1.6,1.8,40
1.6,2,45
1.6,2.2,50
1.6,2.6,55
1.6,2.8,60
1.6,3,65
1.6,3.2,70
1.6,3.4,75
1.6,3.8,80
1.7,-5.8,-60
1.7,-5.4,-55
1.7,-4.8,-50
1.7,-4.4,-45
1.7,-4,-40
1.7,-3.4,-35
1.7,-3,-30
1.7,-2.4,-25
1.7,-2,-20
1.7,-1.6,-15
1.7,-1,-10
1.7,-0.6,-5
1.7,0.2,5
1.7,0.4,10
1.7,0.6,15
1.7,0.8,20
1.7,1,25
1.7,1.4,30
1.7,1.6,35
1.7,1.8,40
1.7,2,45
1.7,2.2,50
1.7,2.6,55
1.7,2.8,60
1.7,3,65
1.7,3.2,70
1.7,3.4,75
1.7,3.8,80
1.8,-5.8,-60
1.8,-5.4,-55
1.8,-4.8,-50
1.8,-4.4,-45
1.8,-4,-40
1.8,-3.4,-35
1.8,-3,-30
1.8,-2.4,-25
1.8,-2,-20
1.8,-1.6,-15
1.8,-1,-10
1.8,-0.6,-5
1.8,0.2,5
1.8,0.4,10
1.8,0.6,15
1.8,0.8,20
1.8,1,25
1.8,1.4,30
1.8,1.6,35
1.8,1.8,40
1.8,2,45
1.8,2.2,50
1.8,2.6,55
1.8,2.8,60
1.8,3,65
1.8,3.2,70
1.8,3.4,75
1.8,3.8,80
1.9,-5.8,-60
1.9,-5.4,-55
1.9,-4.8,-50
1.9,-4.4,-45
1.9,-4,-40
1.9,-3.4,-35
1.9,-3,-30
1.9,-2.4,-25
1.9,-2,-20
1.9,-1.6,-15
1.9,-1,-10
1.9,-0.6,-5
1.9,0.2,5
1.9,0.4,10
1.9,0.6,15
1.9,0.8,20
1.9,1,25
1.9,1.4,30
1.9,1.6,35
1.9,1.8,40
1.9,2,45
1.9,2.2,50
1.9,2.6,55
1.9,2.8,60
1.9,3,65
1.9,3.2,70
1.9,3.4,75
1.9,3.8,80
2,-5.8,-60
2,-5.4,-55
2,-4.8,-50
2,-4.4,-45
2,-4,-40
2,-3.4,-35
2,-3,-30
2,-2.4,-25
2,-2,-20
2,-1.6,-15
2,-1,-10
2,-0.6,-5
2,0.2,5
2,0.4,10
2,0.6,15
2,0.8,20
2,1,25
2,1.4,30
2,1.6,35
2,1.8,40
2,2,45
2,2.2,50
2,2.6,55
2,2.8,60
2,3,65
2,3.2,70
2,3.4,75
2,3.8,80
2.1,-5.8,-60
2.1,-5.4,-55
2.1,-4.8,-50
2.1,-4.4,-45
2.1,-4,-40
2.1,-3.4,-35
2.1,-3,-30
2.1,-2.4,-25
2.1,-2,-20
2.1,-1.6,-15
2.1,-1,-10
2.1,-0.6,-5
2.1,0.2,5
2.1,0.4,10
2.1,0.6,15
2.1,0.8,20
2.1,1,25
2.1,1.4,30
2.1,1.6,35
2.1,1.8,40
2.1,2,45
2.1,2.2,50
2.1,2.6,55
2.1,2.8,60
2.1,3,65
2.1,3.2,70
2.1,3.4,75
2.1,3.8,80
2.2,-5.8,-60
2.2,-5.4,-55
2.2,-4.8,-50
2.2,-4.4,-45
2.2,-4,-40
2.2,-3.4,-35
2.2,-3,-30
2.2,-2.4,-25
2.2,-2,-20
2.2,-1.6,-15
2.2,-1,-10
2.2,-0.6,-5
2.2,0.2,5
2.2,0.4,10
2.2,0.6,15
2.2,0.8,20
2.2,1,25
2.2,1.4,30
2.2,1.6,35
2.2,1.8,40
2.2,2,45
2.2,2.2,50
2.2,2.6,55
2.2,2.8,60
2.2,3,65
2.2,3.2,70
2.2,3.4,75
2.2,3.8,80
2.3,-5.8,-60
2.3,-5.4,-55
2.3,-4.8,-50
2.3,-4.4,-45
2.3,-4,-40
2.3,-3.4,-35
2.3,-3,-30
2.3,-2.4,-25
2.3,-2,-20
2.3,-1.6,-15
2.3,-1,-10
2.3,-0.6,-5
2.3,0.2,5
2.3,0.4,10
2.3,0.6,15
2.3,0.8,20
2.3,1,25
2.3,1.4,30
2.3,1.6,35
2.3,1.8,40
2.3,2,45
2.3,2.2,50
2.3,2.6,55
2.3,2.8,60
2.3,3,65
2.3,3.2,70
2.3,3.4,75
2.3,3.8,80
2.4,-5.8,-60
2.4,-5.4,-55
2.4,-4.8,-50
2.4,-4.4,-45
2.4,-4,-40
2.4,-3.4,-35
2.4,-3,-30
2.4,-2.4,-25
2.4,-2,-20
2.4,-1.6,-15
2.4,-1,-10
2.4,-0.6,-5
2.4,0.2,5
2.4,0.4,10
2.4,0.6,15
2.4,0.8,20
2.4,1,25
2.4,1.4,30
2.4,1.6,35
2.4,1.8,40
2.4,2,45
2.4,2.2,50
2.4,2.6,55
2.4,2.8,60
2.4,3,65
2.4,3.2,70
2.4,3.4,75
2.4,3.8,80
2.5,-5.8,-60
2.5,-5.4,-55
2.5,-4.8,-50
2.5,-4.4,-45
2.5,-4,-40
2.5,-3.4,-35
2.5,-3,-30
2.5,-2.4,-25
2.5,-2,-20
2.5,-1.6,-15
2.5,-1,-10
2.5,-0.6,-5
2.5,0.2,5
2.5,0.4,10
2.5,0.6,15
2.5,0.8,20
2.5,1,25
2.5,1.4,30
2.5,1.6,35
2.5,1.8,40
2.5,2,45
2.5,2.2,50
2.5,2.6,55
2.5,2.8,60
2.5,3,65
2.5,3.2,70
2.5,3.4,75
2.5,3.8,80
2.6,-5.8,-60
2.6,-5.4,-55
2.6,-4.8,-50
2.6,-4.4,-45
2.6,-4,-40
2.6,-3.4,-35
2.6,-3,-30
2.6,-2.4,-25
2.6,-2,-20
2.6,-1.6,-15
2.6,-1,-10
2.6,-0.6,-5
2.6,0.2,5
2.6,0.4,10
2.6,0.6,15
2.6,0.8,20
2.6,1,25
2.6,1.4,30
2.6,1.6,35
2.6,1.8,40
2.6,2,45
2.6,2.2,50
2.6,2.6,55
2.6,2.8,60
2.6,3,65
2.6,3.2,70
2.6,3.4,75
2.6,3.8,80
2.7,-5.8,-60
2.7,-5.4,-55
2.7,-4.8,-50
2.7,-4.4,-45
2.7,-4,-40
2.7,-3.4,-35
2.7,-3,-30
2.7,-2.4,-25
2.7,-2,-20
2.7,-1.6,-15
2.7,-1,-10
2.7,-0.6,-5
2.7,0.2,5
2.7,0.4,10
2.7,0.6,15
2.7,0.8,20
2.7,1,25
2.7,1.4,30
2.7,1.6,35
2.7,1.8,40
2.7,2,45
2.7,2.2,50
2.7,2.6,55
2.7,2.8,60
2.7,3,65
2.7,3.2,70
2.7,3.4,75
2.7,3.8,80
2.8,-5.8,-60
2.8,-5.4,-55
2.8,-4.8,-50
2.8,-4.4,-45
2.8,-4,-40
2.8,-3.4,-35
2.8,-3,-30
2.8,-2.4,-25
2.8,-2,-20
2.8,-1.6,-15
2.8,-1,-10
2.8,-0.6,-5
2.8,0.2,5
2.8,0.4,10
2.8,0.6,15
2.8,0.8,20
2.8,1,25
2.8,1.4,30
2.8,1.6,35
2.8,1.8,40
2.8,2,45
2.8,2.2,50
2.8,2.6,55
2.8,2.8,60
2.8,3,65
2.8,3.2,70
2.8,3.4,75
2.8,3.8,80
2.9,-5.8,-60
2.9,-5.4,-55
2.9,-4.8,-50
2.9,-4.4,-45
2.9,-4,-40
2.9,-3.4,-35
2.9,-3,-30
2.9,-2.4,-25
2.9,-2,-20
2.9,-1.6,-15
2.9,-1,-10
2.9,-0.6,-5
2.9,0.2,5
2.9,0.4,10
2.9,0.6,15
2.9,0.8,20
2.9,1,25
2.9,1.4,30
2.9,1.6,35
2.9,1.8,40
2.9,2,45
2.9,2.2,50
2.9,2.6,55
2.9,2.8,60
2.9,3,65
2.9,3.2,70
2.9,3.4,75
2.9,3.8,80
3,-5.8,-60
3,-5.4,-55
3,-4.8,-50
3,-4.4,-45
3,-4,-40
3,-3.4,-35
3,-3,-30
3,-2.4,-25
3,-2,-20
3,-1.6,-15
3,-1,-10
3,-0.6,-5
3,0.2,5
3,0.4,10
3,0.6,15
3,0.8,20
3,1,25
3,1.4,30
3,1.6,35
3,1.8,40
3,2,45
3,2.2,50
3,2.6,55
3,2.8,60
3,3,65
3,3.2,70
3,3.4,75
3,3.8,80
3.1,-5.8,-60
3.1,-5.4,-55
3.1,-4.8,-50
3.1,-4.4,-45
3.1,-4,-40
3.1,-3.4,-35
3.1,-3,-30
3.1,-2.4,-25
3.1,-2,-20
3.1,-1.6,-15
3.1,-1,-10
3.1,-0.6,-5
3.1,0.2,5
3.1,0.4,10
3.1,0.6,15
3.1,0.8,20
3.1,1,25
3.1,1.4,30
3.1,1.6,35
3.1,1.8,40
3.1,2,45
3.1,2.2,50
3.1,2.6,55
3.1,2.8,60
3.1,3,65
3.1,3.2,70
3.1,3.4,75
3.1,3.8,80
3.2,-5.8,-60
3.2,-5.4,-55
3.2,-4.8,-50
3.2,-4.4,-45
3.2,-4,-40
3.2,-3.4,-35
3.2,-3,-30
3.2,-2.4,-25
3.2,-2,-20
3.2,-1.6,-15
3.2,-1,-10
3.2,-0.6,-5
3.2,0.2,5
3.2,0.4,10
3.2,0.6,15
3.2,0.8,20
3.2,1,25
3.2,1.4,30
3.2,1.6,35
3.2,1.8,40
3.2,2,45
3.2,2.2,50
3.2,2.6,55
3.2,2.8,60
3.2,3,65
3.2,3.2,70
3.2,3.4,75
3.2,3.8,80
3.3,-5.8,-60
3.3,-5.4,-55
3.3,-4.8,-50
3.3,-4.4,-45
3.3,-4,-40
3.3,-3.4,-35
3.3,-3,-30
3.3,-2.4,-25
3.3,-2,-20
3.3,-1.6,-15
3.3,-1,-10
3.3,-0.6,-5
3.3,0.2,5
3.3,0.4,10
3.3,0.6,15
3.3,0.8,20
3.3,1,25
3.3,1.4,30
3.3,1.6,35
3.3,1.8,40
3.3,2,45
3.3,2.2,50
3.3,2.6,55
3.3,2.8,60
3.3,3,65
3.3,3.2,70
3.3,3.4,75
3.3,3.8,80
3.4,-5.8,-60
3.4,-5.4,-55
3.4,-4.8,-50
3.4,-4.4,-45
3.4,-4,-40
3.4,-3.4,-35
3.4,-3,-30
3.4,-2.4,-25
3.4,-2,-20
3.4,-1.6,-15
3.4,-1,-10
3.4,-0.6,-5
3.4,0.2,5
3.4,0.4,10
3.4,0.6,15
3.4,0.8,20
3.4,1,25
3.4,1.4,30
3.4,1.6,35
3.4,1.8,40
3.4,2,45
3.4,2.2,50
3.4,2.6,55
3.4,2.8,60
3.4,3,65
3.4,3.2,70
3.4,3.4,75
3.4,3.8,80
3.5,-5.8,-60
3.5,-5.4,-55
3.5,-4.8,-50
3.5,-4.4,-45
3.5,-4,-40
3.5,-3.4,-35
3.5,-3,-30
3.5,-2.4,-25
3.5,-2,-20
3.5,-1.6,-15
3.5,-1,-10
3.5,-0.6,-5
3.5,0.2,5
3.5,0.4,10
3.5,0.6,15
3.5,0.8,20
3.5,1,25
3.5,1.4,30
3.5,1.6,35
3.5,1.8,40
3.5,2,45
3.5,2.2,50
3.5,2.6,55
3.5,2.8,60
3.5,3,65
3.5,3.2,70
3.5,3.4,75
3.5,3.8,80
3.6,-5.8,-60
3.6,-5.4,-55
3.6,-4.8,-50
3.6,-4.4,-45
3.6,-4,-40
3.6,-3.4,-35
3.6,-3,-30
3.6,-2.4,-25
3.6,-2,-20
3.6,-1.6,-15
3.6,-1,-10
3.6,-0.6,-5
3.6,0.2,5
3.6,0.4,10
3.6,0.6,15
3.6,0.8,20
3.6,1,25
3.6,1.4,30
3.6,1.6,35
3.6,1.8,40
3.6,2,45
3.6,2.2,50
3.6,2.6,55
3.6,2.8,60
3.6,3,65
3.6,3.2,70
3.6,3.4,75
3.6,3.8,80
3.7,-5.8,-60
3.7,-5.4,-55
3.7,-4.8,-50
3.7,-4.4,-45
3.7,-4,-40
3.7,-3.4,-35
3.7,-3,-30
3.7,-2.4,-25
3.7,-2,-20
3.7,-1.6,-15
3.7,-1,-10
3.7,-0.6,-5
3.7,0.2,5
3.7,0.4,10
3.7,0.6,15
3.7,0.8,20
3.7,1,25
3.7,1.4,30
3.7,1.6,35
3.7,1.8,40
3.7,2,45
3.7,2.2,50
3.7,2.6,55
3.7,2.8,60
3.7,3,65
3.7,3.2,70
3.7,3.4,75
3.7,3.8,80
3.8,-5.8,-60
3.8,-5.4,-55
3.8,-4.8,-50
3.8,-4.4,-45
3.8,-4,-40
3.8,-3.4,-35
3.8,-3,-30
3.8,-2.4,-25
3.8,-2,-20
3.8,-1.6,-15
3.8,-1,-10
3.8,-0.6,-5
3.8,0.2,5
3.8,0.4,10
3.8,0.6,15
3.8,0.8,20
3.8,1,25
3.8,1.4,30
3.8,1.6,35
3.8,1.8,40
3.8,2,45
3.8,2.2,50
3.8,2.6,55
3.8,2.8,60
3.8,3,65
3.8,3.2,70
3.8,3.4,75
3.8,3.8,80
3.9,-5.8,-60
3.9,-5.4,-55
3.9,-4.8,-50
3.9,-4.4,-45
3.9,-4,-40
3.9,-3.4,-35
3.9,-3,-30
3.9,-2.4,-25
3.9,-2,-20
3.9,-1.6,-15
3.9,-1,-10
3.9,-0.6,-5
3.9,0.2,5
3.9,0.4,10
3.9,0.6,15
3.9,0.8,20
3.9,1,25
3.9,1.4,30
3.9,1.6,35
3.9,1.8,40
3.9,2,45
3.9,2.2,50
3.9,2.6,55
3.9,2.8,60
3.9,3,65
3.9,3.2,70
3.9,3.4,75
3.9,3.8,80
4,-5.8,-60
4,-5.4,-55
4,-4.8,-50
4,-4.4,-45
4,-4,-40
4,-3.4,-35
4,-3,-30
4,-2.4,-25
4,-2,-20
4,-1.6,-15
4,-1,-10
4,-0.6,-5
4,0.2,5
4,0.4,10
4,0.6,15
4,0.8,20
4,1,25
4,1.4,30
4,1.6,35
4,1.8,40
4,2,45
4,2.2,50
4,2.6,55
4,2.8,60
4,3,65
4,3.2,70
4,3.4,75
4,3.8,80
4.1,-5.8,-60
4.1,-5.4,-55
4.1,-4.8,-50
4.1,-4.4,-45
4.1,-4,-40
4.1,-3.4,-35
4.1,-3,-30
4.1,-2.4,-25
4.1,-2,-20
4.1,-1.6,-15
4.1,-1,-10
4.1,-0.6,-5
4.1,0.2,5
4.1,0.4,10
4.1,0.6,15
4.1,0.8,20
4.1,1,25
4.1,1.4,30
4.1,1.6,35
4.1,1.8,40
4.1,2,45
4.1,2.2,50
4.1,2.6,55
4.1,2.8,60
4.1,3,65
4.1,3.2,70
4.1,3.4,75
4.1,3.8,80
4.2,-5.8,-60
4.2,-5.4,-55
4.2,-4.8,-50
4.2,-4.4,-45
4.2,-4,-40
4.2,-3.4,-35
4.2,-3,-30
4.2,-2.4,-25
4.2,-2,-20
4.2,-1.6,-15
4.2,-1,-10
4.2,-0.6,-5
4.2,0.2,5
4.2,0.4,10
4.2,0.6,15
4.2,0.8,20
4.2,1,25
4.2,1.4,30
4.2,1.6,35
4.2,1.8,40
4.2,2,45
4.2,2.2,50
4.2,2.6,55
4.2,2.8,60
4.2,3,65
4.2,3.2,70
4.2,3.4,75
4.2,3.8,80
4.3,-5.8,-60
4.3,-5.4,-55
4.3,-4.8,-50
4.3,-4.4,-45
4.3,-4,-40
4.3,-3.4,-35
4.3,-3,-30
4.3,-2.4,-25
4.3,-2,-20
4.3,-1.6,-15
4.3,-1,-10
4.3,-0.6,-5
4.3,0.2,5
4.3,0.4,10
4.3,0.6,15
4.3,0.8,20
4.3,1,25
4.3,1.4,30
4.3,1.6,35
4.3,1.8,40
4.3,2,45
4.3,2.2,50
4.3,2.6,55
4.3,2.8,60
4.3,3,65
4.3,3.2,70
4.3,3.4,75
4.3,3.8,80
4.4,-5.8,-60
4.4,-5.4,-55
4.4,-4.8,-50
4.4,-4.4,-45
4.4,-4,-40
4.4,-3.4,-35
4.4,-3,-30
4.4,-2.4,-25
4.4,-2,-20
4.4,-1.6,-15
4.4,-1,-10
4.4,-0.6,-5
4.4,0.2,5
4.4,0.4,10
4.4,0.6,15
4.4,0.8,20
4.4,1,25
4.4,1.4,30
4.4,1.6,35
4.4,1.8,40
4.4,2,45
4.4,2.2,50
4.4,2.6,55
4.4,2.8,60
4.4,3,65
4.4,3.2,70
4.4,3.4,75
4.4,3.8,80
4.5,-5.8,-60
4.5,-5.4,-55
4.5,-4.8,-50
4.5,-4.4,-45
4.5,-4,-40
4.5,-3.4,-35
4.5,-3,-30
4.5,-2.4,-25
4.5,-2,-20
4.5,-1.6,-15
4.5,-1,-10
4.5,-0.6,-5
4.5,0.2,5
4.5,0.4,10
4.5,0.6,15
4.5,0.8,20
4.5,1,25
4.5,1.4,30
4.5,1.6,35
4.5,1.8,40
4.5,2,45
4.5,2.2,50
4.5,2.6,55
4.5,2.8,60
4.5,3,65
4.5,3.2,70
4.5,3.4,75
4.5,3.8,80
4.6,-5.8,-60
4.6,-5.4,-55
4.6,-4.8,-50
4.6,-4.4,-45
4.6,-4,-40
4.6,-3.4,-35
4.6,-3,-30
4.6,-2.4,-25
4.6,-2,-20
4.6,-1.6,-15
4.6,-1,-10
4.6,-0.6,-5
4.6,0.2,5
4.6,0.4,10
4.6,0.6,15
4.6,0.8,20
4.6,1,25
4.6,1.4,30
4.6,1.6,35
4.6,1.8,40
4.6,2,45
4.6,2.2,50
4.6,2.6,55
4.6,2.8,60
4.6,3,65
4.6,3.2,70
4.6,3.4,75
4.6,3.8,80
4.7,-5.8,-60
4.7,-5.4,-55
4.7,-4.8,-50
4.7,-4.4,-45
4.7,-4,-40
4.7,-3.4,-35
4.7,-3,-30
4.7,-2.4,-25
4.7,-2,-20
4.7,-1.6,-15
4.7,-1,-10
4.7,-0.6,-5
4.7,0.2,5
4.7,0.4,10
4.7,0.6,15
4.7,0.8,20
4.7,1,25
4.7,1.4,30
4.7,1.6,35
4.7,1.8,40
4.7,2,45
4.7,2.2,50
4.7,2.6,55
4.7,2.8,60
4.7,3,65
4.7,3.2,70
4.7,3.4,75
4.7,3.8,80
4.8,-5.8,-60
4.8,-5.4,-55
4.8,-4.8,-50
4.8,-4.4,-45
4.8,-4,-40
4.8,-3.4,-35
4.8,-3,-30
4.8,-2.4,-25
4.8,-2,-20
4.8,-1.6,-15
4.8,-1,-10
4.8,-0.6,-5
4.8,0.2,5
4.8,0.4,10
4.8,0.6,15
4.8,0.8,20
4.8,1,25
4.8,1.2,30
4.8,1.4,30
4.8,1.6,35
