-5,-0.252889,16.4992
-5,-0.627685,16.4929
-5,-0.627735,16.4867
-5,-0.627685,16.4804
-5,-0.627472,16.4741
-5,-0.627553,16.4678
-5,-0.627522,16.4616
-5,-0.627553,16.4553
-5,-0.627472,16.449
-5,-0.627522,16.4427
-5,-0.627553,16.4365
-5,-0.627472,16.4302
-5,-0.627472,16.4239
-5,-0.627603,16.4176
-5,-0.627341,16.4114
-5,-0.62726,16.4051
-5,-0.627341,16.3988
-5,-0.627391,16.3925
-5,-0.62726,16.3863
-5,-0.627341,16.38
-5,-0.627341,16.3737
-5,-0.62731,16.3674
-5,-0.627341,16.3612
-5,-0.627341,16.3549
-5,-0.627129,16.3486
-5,-0.627129,16.3423
-5,-0.627179,16.3361
-5,-0.627129,16.3298
-5,-0.627129,16.3235
-5,-0.627129,16.3173
-5,-0.627129,16.311
-5,-0.627179,16.3047
-5,-0.627129,16.2984
-5,-0.627047,16.2922
-5,-0.626997,16.2859
-5,-0.626916,16.2796
-5,-0.626916,16.2734
-5,-0.626997,16.2671
-5,-0.626966,16.2608
-5,-0.626916,16.2546
-5,-0.626916,16.2483
-5,-0.626997,16.242
-5,-0.626916,16.2358
-5,-0.626916,16.2295
-5,-0.626785,16.2232
-5,-0.626704,16.217
-5,-0.626835,16.2107
-5,-0.626785,16.2044
-5,-0.626704,16.1981
-5,-0.626704,16.1856
-5,-0.626704,16.1856
-5,-0.626785,16.1793
-5,-0.626704,16.1731
-5,-0.626785,16.1668
-5,-0.626572,16.1543
-5,-0.626572,16.1543
-5,-0.626572,16.1417
-5,-0.626491,16.1355
-5,-0.626491,16.1355
-5,-0.626572,16.1229
-5,-0.626572,16.1167
-5,-0.626572,16.1167
-5,-0.626623,16.1042
-5,-0.626623,16.1042
-5,-0.62631,16.0916
-5,-0.62631,16.0916
-5,-0.62636,16.0791
-5,-0.62636,16.0791
-5,-0.62636,16.0666
-5,-0.62636,16.0603
-5,-0.62636,16.054
-5,-0.62636,16.054
-5,-0.62636,16.0415
-5,-0.626229,16.0353
-5,-0.626148,16.029
-5,-0.626229,16.0227
-5,-0.626148,16.0165
-5,-0.626229,16.0102
-5,-0.626148,16.0039
-5,-0.626229,15.9977
-5,-0.626148,15.9914
-5,-0.626098,15.9852
-5,-0.626067,15.9789
-5,-0.626098,15.9726
-5,-0.626148,15.9664
-5,-0.626016,15.9601
-5,-0.626016,15.9539
-5,-0.626016,15.9476
-5,-0.626016,15.9413
-5,-0.625885,15.9351
-5,-0.626016,15.9288
-5,-0.625935,15.9226
-5,-0.625885,15.9163
-5,-0.625885,15.91
-5,-0.625935,15.9038
-5,-0.625885,15.8975
-5,-0.625804,15.8913
-5,-0.625804,15.885
-5,-0.625804,15.8787
-5,-0.625804,15.8725
-5,-0.625754,15.8662
-5,-0.625804,15.86
-5,-0.625723,15.8537
-5,-0.625754,15.8475
-5,-0.625673,15.8412
-5,-0.625673,15.8349
-5,-0.625723,15.8287
-5,-0.625673,15.8224
-5,-0.625542,15.8162
-5,-0.625592,15.8099
-5,-0.625673,15.8037
-5,-0.625592,15.7974
-5,-0.62546,15.7912
-5,-0.625542,15.7849
